"time","countIn","countOut","countOuts"
8.970000000000001,7,9,9
8.98,7,9,9
8.99,7,9,9
8.999999999999993,7,9,9
8.999999999999993,8,9,9
9,8,9,9
9.01,8,9,9
9.02,8,9,9
9.029999999999999,8,9,9
9.039999999999999,8,9,9
9.049999999999994,8,9,9
9.049999999999994,8,9,9
9.050000000000001,8,9,9
9.06,8,9,9
9.07,8,9,9
9.08,8,9,9
9.09,8,9,9
9.090000001011649,8,9,9
9.090000001011649,8,9,9
9.090087894752813,8,9,9
9.090087894752813,8,10,10
9.099999999999994,8,10,10
9.099999999999994,8,10,10
9.1,8,10,10
9.109999999999999,8,10,10
9.119999999999999,8,10,10
9.130000000000001,8,10,10
9.140000000000001,8,10,10
9.149999999999995,8,10,10
9.149999999999995,8,10,10
9.15,8,10,10
9.16,8,10,10
9.17,8,10,10
9.18,8,10,10
9.19,8,10,10
9.199999999999996,8,10,10
9.199999999999996,8,10,10
9.199999999999999,8,10,10
9.210000000000001,8,10,10
9.220000000000001,8,10,10
9.23,8,10,10
9.24,8,10,10
9.249999999999996,8,10,10
9.249999999999996,8,10,10
9.25,8,10,10
9.26,8,10,10
9.27,8,10,10
9.279999999999999,8,10,10
9.289999999999999,8,10,10
9.299999999999997,8,10,10
9.299999999999997,8,10,10
9.300000000000001,8,10,10
9.31,8,10,10
9.32,8,10,10
9.33,8,10,10
9.34,8,10,10
9.349999999999998,8,10,10
9.349999999999998,8,10,10
9.35,8,10,10
9.359999999999999,8,10,10
9.369999999999999,8,10,10
9.380000000000001,8,10,10
9.390000000000001,8,10,10
9.399999999999999,8,10,10
9.399999999999999,8,10,10
9.4,8,10,10
9.41,8,10,10
9.42,8,10,10
9.43,8,10,10
9.44,8,10,10
9.449999999999999,8,10,10
9.449999999999999,8,10,10
9.460000000000001,8,10,10
9.470000000000001,8,10,10
9.48,8,10,10
9.49,8,10,10
9.5,8,10,10
9.5,8,10,10
9.51,8,10,10
9.52,8,10,10
9.529999999999999,8,10,10
9.539999999999999,8,10,10
9.550000000000001,8,10,10
9.550000000000001,8,10,10
9.56,8,10,10
9.57,8,10,10
9.58,8,10,10
9.59,8,10,10
9.600000000000001,8,10,10
9.600000000000001,8,10,10
9.609999999999999,8,10,10
9.619999999999999,8,10,10
9.630000000000001,8,10,10
9.640000000000001,8,10,10
9.650000000000002,8,10,10
9.650000000000002,8,10,10
9.66,8,10,10
9.67,8,10,10
9.68,8,10,10
9.69,8,10,10
9.700000000000003,8,10,10
9.700000000000003,8,10,10
9.710000000000001,8,10,10
9.720000000000001,8,10,10
9.73,8,10,10
9.74,8,10,10
9.750000000000004,8,10,10
9.750000000000004,8,10,10
9.76,8,10,10
9.77,8,10,10
9.779999999999999,8,10,10
9.789999999999999,8,10,10
9.800000000000004,8,10,10
9.800000000000004,8,10,10
9.81,8,10,10
9.82,8,10,10
9.83,8,10,10
9.84,8,10,10
9.850000000000005,8,10,10
9.850000000000005,8,10,10
9.859999999999999,8,10,10
9.869999999999999,8,10,10
9.880000000000001,8,10,10
9.890000000000001,8,10,10
9.900000000000006,8,10,10
9.900000000000006,8,10,10
9.91,8,10,10
9.92,8,10,10
9.93,8,10,10
9.94,8,10,10
9.950000000000006,8,10,10
9.950000000000006,8,10,10
9.960000000000001,8,10,10
9.970000000000001,8,10,10
9.98,8,10,10
9.99,8,10,10
10,8,10,10
10,8,10,10
10.01,8,10,10
10.02,8,10,10
10.03,8,10,10
10.04,8,10,10
10.05000000000001,8,10,10
10.05000000000001,8,10,10
10.06,8,10,10
10.07,8,10,10
10.08,8,10,10
10.09,8,10,10
10.10000000000001,8,10,10
10.10000000000001,8,10,10
10.11,8,10,10
10.12,8,10,10
10.13,8,10,10
10.14,8,10,10
10.15000000000001,8,10,10
10.15000000000001,8,10,10
10.16,8,10,10
10.17,8,10,10
10.18,8,10,10
10.19,8,10,10
10.20000000000001,8,10,10
10.20000000000001,8,10,10
10.21,8,10,10
10.22,8,10,10
10.23,8,10,10
10.24,8,10,10
10.25000000000001,8,10,10
10.25000000000001,8,10,10
10.26,8,10,10
10.27,8,10,10
10.28,8,10,10
10.29,8,10,10
10.30000000000001,8,10,10
10.30000000000001,8,10,10
10.31,8,10,10
10.32,8,10,10
10.33,8,10,10
10.34,8,10,10
10.35,8,10,10
10.35000000000001,8,10,10
10.35000000000001,8,10,10
10.36,8,10,10
10.37,8,10,10
10.38,8,10,10
10.39,8,10,10
10.4,8,10,10
10.40000000000001,8,10,10
10.40000000000001,8,10,10
10.41,8,10,10
10.42,8,10,10
10.43,8,10,10
10.44,8,10,10
10.45,8,10,10
10.45000000000001,8,10,10
10.45000000000001,8,10,10
10.46,8,10,10
10.47,8,10,10
10.48,8,10,10
10.49,8,10,10
10.5,8,10,10
10.50000000000001,8,10,10
10.50000000000001,8,10,10
10.51,8,10,10
10.52,8,10,10
10.53,8,10,10
10.54,8,10,10
10.55,8,10,10
10.55000000000001,8,10,10
10.55000000000001,8,10,10
10.56,8,10,10
10.57,8,10,10
10.58,8,10,10
10.59,8,10,10
10.6,8,10,10
10.60000000000002,8,10,10
10.60000000000002,8,10,10
10.61,8,10,10
10.62,8,10,10
10.63,8,10,10
10.64,8,10,10
10.65,8,10,10
10.65000000000002,8,10,10
10.65000000000002,8,10,10
10.66,8,10,10
10.67,8,10,10
10.68,8,10,10
10.69,8,10,10
10.7,8,10,10
10.70000000000002,8,10,10
10.70000000000002,8,10,10
10.71,8,10,10
10.72,8,10,10
10.73,8,10,10
10.74,8,10,10
10.75,8,10,10
10.75000000000002,8,10,10
10.75000000000002,8,10,10
10.76,8,10,10
10.77,8,10,10
10.78,8,10,10
10.79,8,10,10
10.8,8,10,10
10.80000000000002,8,10,10
10.80000000000002,8,10,10
10.81,8,10,10
10.82,8,10,10
10.83,8,10,10
10.84,8,10,10
10.85,8,10,10
10.85000000000002,8,10,10
10.85000000000002,8,10,10
10.86,8,10,10
10.87,8,10,10
10.88,8,10,10
10.89,8,10,10
10.9,8,10,10
10.90000000000002,8,10,10
10.90000000000002,8,10,10
10.91,8,10,10
10.92,8,10,10
10.93,8,10,10
10.94,8,10,10
10.95,8,10,10
10.95000000000002,8,10,10
10.95000000000002,8,10,10
10.96,8,10,10
10.97,8,10,10
10.98,8,10,10
10.99,8,10,10
11,8,10,10
11,8,10,10
11.00000000000002,8,10,10
11.00000000000002,8,10,10
11.01,8,10,10
11.02,8,10,10
11.03,8,10,10
11.04,8,10,10
11.05,8,10,10
11.05000000000002,8,10,10
11.05000000000002,8,10,10
11.06,8,10,10
11.07,8,10,10
11.08,8,10,10
11.09,8,10,10
11.1,8,10,10
11.10000000000002,8,10,10
11.10000000000002,8,10,10
11.11,8,10,10
11.12,8,10,10
11.13,8,10,10
11.14,8,10,10
11.15,8,10,10
11.15000000000002,8,10,10
11.15000000000002,8,10,10
11.16,8,10,10
11.17,8,10,10
11.18,8,10,10
11.19,8,10,10
11.2,8,10,10
11.20000000000002,8,10,10
11.20000000000002,8,10,10
11.21,8,10,10
11.22,8,10,10
11.23,8,10,10
11.24,8,10,10
11.25,8,10,10
11.25000000000002,8,10,10
11.25000000000002,8,10,10
11.26,8,10,10
11.27,8,10,10
11.28,8,10,10
11.29,8,10,10
11.3,8,10,10
11.30000000000003,8,10,10
11.30000000000003,8,10,10
11.31,8,10,10
11.32,8,10,10
11.33,8,10,10
11.34,8,10,10
11.35,8,10,10
11.35000000000003,8,10,10
11.35000000000003,8,10,10
11.36,8,10,10
11.37,8,10,10
11.38,8,10,10
11.39,8,10,10
11.4,8,10,10
11.40000000000003,8,10,10
11.40000000000003,8,10,10
11.41,8,10,10
11.42,8,10,10
11.43,8,10,10
11.44,8,10,10
11.45,8,10,10
11.45000000000003,8,10,10
11.45000000000003,8,10,10
11.46,8,10,10
11.47,8,10,10
11.48,8,10,10
11.49,8,10,10
11.5,8,10,10
11.50000000000003,8,10,10
11.50000000000003,8,10,10
11.51,8,10,10
11.52,8,10,10
11.53,8,10,10
11.54,8,10,10
11.55,8,10,10
11.55000000000003,8,10,10
11.55000000000003,8,10,10
11.56,8,10,10
11.57,8,10,10
11.58,8,10,10
11.59,8,10,10
11.6,8,10,10
11.60000000000003,8,10,10
11.60000000000003,8,10,10
11.61,8,10,10
11.62,8,10,10
11.63,8,10,10
11.64,8,10,10
11.65,8,10,10
11.65000000000003,8,10,10
11.65000000000003,8,10,10
11.66,8,10,10
11.67,8,10,10
11.68,8,10,10
11.69,8,10,10
11.7,8,10,10
11.70000000000003,8,10,10
11.70000000000003,8,10,10
11.71,8,10,10
11.72,8,10,10
11.73,8,10,10
11.74,8,10,10
11.75,8,10,10
11.75000000000003,8,10,10
11.75000000000003,8,10,10
11.76,8,10,10
11.77,8,10,10
11.78,8,10,10
11.79,8,10,10
11.8,8,10,10
11.80000000000003,8,10,10
11.80000000000003,8,10,10
11.81,8,10,10
11.82,8,10,10
11.83,8,10,10
11.84,8,10,10
11.85,8,10,10
11.85000000000003,8,10,10
11.85000000000003,8,10,10
11.86,8,10,10
11.87,8,10,10
11.88,8,10,10
11.89,8,10,10
11.9,8,10,10
11.90000000000003,8,10,10
11.90000000000003,8,10,10
11.91,8,10,10
11.92,8,10,10
11.93,8,10,10
11.94,8,10,10
11.95,8,10,10
11.95000000000003,8,10,10
11.95000000000003,8,10,10
11.96,8,10,10
11.97,8,10,10
11.98,8,10,10
11.99,8,10,10
12,8,10,10
12,9,10,10
12.00000000000004,9,10,10
12.00000000000004,9,10,10
12.01,9,10,10
12.02,9,10,10
12.03,9,10,10
12.04,9,10,10
12.05,9,10,10
12.05000000000004,9,10,10
12.05000000000004,9,10,10
12.06,9,10,10
12.07,9,10,10
12.08,9,10,10
12.09,9,10,10
12.09000000000128,9,10,10
12.09000000000128,9,11,11
12.09000000131169,9,11,11
12.09000000131169,9,11,11
12.1,9,11,11
12.10000000000004,9,11,11
12.10000000000004,9,11,11
12.11,9,11,11
12.12,9,11,11
12.13,9,11,11
12.14,9,11,11
12.15,9,11,11
12.15000000000004,9,11,11
12.15000000000004,9,11,11
12.16,9,11,11
12.17,9,11,11
12.18,9,11,11
12.19,9,11,11
12.2,9,11,11
12.20000000000004,9,11,11
12.20000000000004,9,11,11
12.21,9,11,11
12.22,9,11,11
12.23,9,11,11
12.24,9,11,11
12.25,9,11,11
12.25000000000004,9,11,11
12.25000000000004,9,11,11
12.26,9,11,11
12.27,9,11,11
12.28,9,11,11
12.29,9,11,11
12.3,9,11,11
12.30000000000004,9,11,11
12.30000000000004,9,11,11
12.31,9,11,11
12.32,9,11,11
12.33,9,11,11
12.34,9,11,11
12.35,9,11,11
12.35000000000004,9,11,11
12.35000000000004,9,11,11
12.36,9,11,11
12.37,9,11,11
12.38,9,11,11
12.39,9,11,11
12.4,9,11,11
12.40000000000004,9,11,11
12.40000000000004,9,11,11
12.41,9,11,11
12.42,9,11,11
12.43,9,11,11
12.44,9,11,11
12.45,9,11,11
12.45000000000004,9,11,11
12.45000000000004,9,11,11
12.46,9,11,11
12.47,9,11,11
12.48,9,11,11
12.49,9,11,11
12.5,9,11,11
12.50000000000004,9,11,11
12.50000000000004,9,11,11
12.51,9,11,11
12.52,9,11,11
12.53,9,11,11
12.54,9,11,11
12.55,9,11,11
12.55000000000004,9,11,11
12.55000000000004,9,11,11
12.56,9,11,11
12.57,9,11,11
12.58,9,11,11
12.59,9,11,11
12.6,9,11,11
12.60000000000004,9,11,11
12.60000000000004,9,11,11
12.61,9,11,11
12.62,9,11,11
12.63,9,11,11
12.64,9,11,11
12.65,9,11,11
12.65000000000004,9,11,11
12.65000000000004,9,11,11
12.66,9,11,11
12.67,9,11,11
12.68,9,11,11
12.69,9,11,11
12.7,9,11,11
12.70000000000005,9,11,11
12.70000000000005,9,11,11
12.71,9,11,11
12.72,9,11,11
12.73,9,11,11
12.74,9,11,11
12.75,9,11,11
12.75000000000005,9,11,11
12.75000000000005,9,11,11
12.76,9,11,11
12.77,9,11,11
12.78,9,11,11
12.79,9,11,11
12.8,9,11,11
12.80000000000005,9,11,11
12.80000000000005,9,11,11
12.81,9,11,11
12.82,9,11,11
12.83,9,11,11
12.84,9,11,11
12.85,9,11,11
12.85000000000005,9,11,11
12.85000000000005,9,11,11
12.86,9,11,11
12.87,9,11,11
12.88,9,11,11
12.89,9,11,11
12.9,9,11,11
12.90000000000005,9,11,11
12.90000000000005,9,11,11
12.91,9,11,11
12.92,9,11,11
12.93,9,11,11
12.94,9,11,11
12.95,9,11,11
12.95000000000005,9,11,11
12.95000000000005,9,11,11
12.96,9,11,11
12.97,9,11,11
12.98,9,11,11
12.99,9,11,11
13,9,11,11
13,9,11,11
13.00000000000005,9,11,11
13.00000000000005,9,11,11
13.01,9,11,11
13.02,9,11,11
13.03,9,11,11
13.04,9,11,11
13.05,9,11,11
13.05000000000005,9,11,11
13.05000000000005,9,11,11
13.06,9,11,11
13.07,9,11,11
13.08,9,11,11
13.09,9,11,11
13.1,9,11,11
13.10000000000005,9,11,11
13.10000000000005,9,11,11
13.11,9,11,11
13.12,9,11,11
13.13,9,11,11
13.14,9,11,11
13.15,9,11,11
13.15000000000005,9,11,11
13.15000000000005,9,11,11
13.16,9,11,11
13.17,9,11,11
13.18,9,11,11
13.19,9,11,11
13.2,9,11,11
13.20000000000005,9,11,11
13.20000000000005,9,11,11
13.21,9,11,11
13.22,9,11,11
13.23,9,11,11
13.24,9,11,11
13.25,9,11,11
13.25000000000005,9,11,11
13.25000000000005,9,11,11
13.26,9,11,11
13.27,9,11,11
13.28,9,11,11
13.29,9,11,11
13.3,9,11,11
13.30000000000005,9,11,11
13.30000000000005,9,11,11
13.31,9,11,11
13.32,9,11,11
13.33,9,11,11
13.34,9,11,11
13.35,9,11,11
13.35000000000005,9,11,11
13.35000000000005,9,11,11
13.36,9,11,11
13.37,9,11,11
13.38,9,11,11
13.39,9,11,11
13.4,9,11,11
13.40000000000006,9,11,11
13.40000000000006,9,11,11
13.41,9,11,11
13.42,9,11,11
13.43,9,11,11
13.44,9,11,11
13.45,9,11,11
13.45000000000006,9,11,11
13.45000000000006,9,11,11
13.46,9,11,11
13.47,9,11,11
13.48,9,11,11
13.49,9,11,11
13.5,9,11,11
13.50000000000006,9,11,11
13.50000000000006,9,11,11
13.51,9,11,11
13.52,9,11,11
13.53,9,11,11
13.54,9,11,11
13.55,9,11,11
13.55000000000006,9,11,11
13.55000000000006,9,11,11
13.56,9,11,11
13.57,9,11,11
13.58,9,11,11
13.59,9,11,11
13.6,9,11,11
13.60000000000006,9,11,11
13.60000000000006,9,11,11
13.61,9,11,11
13.62,9,11,11
13.63,9,11,11
13.64,9,11,11
13.65,9,11,11
13.65000000000006,9,11,11
13.65000000000006,9,11,11
13.66,9,11,11
13.67,9,11,11
13.68,9,11,11
13.69,9,11,11
13.7,9,11,11
13.70000000000006,9,11,11
13.70000000000006,9,11,11
13.71,9,11,11
13.72,9,11,11
13.73,9,11,11
13.74,9,11,11
13.75,9,11,11
13.75000000000006,9,11,11
13.75000000000006,9,11,11
13.76,9,11,11
13.77,9,11,11
13.78,9,11,11
13.79,9,11,11
13.8,9,11,11
13.80000000000006,9,11,11
13.80000000000006,9,11,11
13.81,9,11,11
13.82,9,11,11
13.83,9,11,11
13.84,9,11,11
13.85,9,11,11
13.85000000000006,9,11,11
13.85000000000006,9,11,11
13.86,9,11,11
13.87,9,11,11
13.88,9,11,11
13.89,9,11,11
13.9,9,11,11
13.90000000000006,9,11,11
13.90000000000006,9,11,11
13.91,9,11,11
13.92,9,11,11
13.93,9,11,11
13.94,9,11,11
13.95,9,11,11
13.95000000000006,9,11,11
13.95000000000006,9,11,11
13.96,9,11,11
13.97,9,11,11
13.98,9,11,11
13.99,9,11,11
14,9,11,11
14,9,11,11
14.00000000000006,9,11,11
14.00000000000006,9,11,11
14.01,9,11,11
14.02,9,11,11
14.03,9,11,11
14.04,9,11,11
14.05,9,11,11
14.05000000000006,9,11,11
14.05000000000006,9,11,11
14.06,9,11,11
14.07,9,11,11
14.08,9,11,11
14.09,9,11,11
14.1,9,11,11
14.10000000000007,9,11,11
14.10000000000007,9,11,11
14.11,9,11,11
14.12,9,11,11
14.13,9,11,11
14.14,9,11,11
14.15,9,11,11
14.15000000000007,9,11,11
14.15000000000007,9,11,11
14.16,9,11,11
14.17,9,11,11
14.18,9,11,11
14.19,9,11,11
14.2,9,11,11
14.20000000000007,9,11,11
14.20000000000007,9,11,11
14.21,9,11,11
14.22,9,11,11
14.23,9,11,11
14.24,9,11,11
14.25,9,11,11
14.25000000000007,9,11,11
14.25000000000007,9,11,11
14.26,9,11,11
14.27,9,11,11
14.28,9,11,11
14.29,9,11,11
14.3,9,11,11
14.30000000000007,9,11,11
14.30000000000007,9,11,11
14.31,9,11,11
14.32,9,11,11
14.33,9,11,11
14.34,9,11,11
14.35,9,11,11
14.35000000000007,9,11,11
14.35000000000007,9,11,11
14.36,9,11,11
14.37,9,11,11
14.38,9,11,11
14.39,9,11,11
14.4,9,11,11
14.40000000000007,9,11,11
14.40000000000007,9,11,11
14.41,9,11,11
14.42,9,11,11
14.43,9,11,11
14.44,9,11,11
14.45,9,11,11
14.45000000000007,9,11,11
14.45000000000007,9,11,11
14.46,9,11,11
14.47,9,11,11
14.48,9,11,11
14.49,9,11,11
14.5,9,11,11
14.50000000000007,9,11,11
14.50000000000007,9,11,11
14.51,9,11,11
14.52,9,11,11
14.53,9,11,11
14.54,9,11,11
14.55,9,11,11
14.55000000000007,9,11,11
14.55000000000007,9,11,11
14.56,9,11,11
14.57,9,11,11
14.58,9,11,11
14.59,9,11,11
14.6,9,11,11
14.60000000000007,9,11,11
14.60000000000007,9,11,11
14.61,9,11,11
14.62,9,11,11
14.63,9,11,11
14.64,9,11,11
14.65,9,11,11
14.65000000000007,9,11,11
14.65000000000007,9,11,11
14.66,9,11,11
14.67,9,11,11
14.68,9,11,11
14.69,9,11,11
14.7,9,11,11
14.70000000000007,9,11,11
14.70000000000007,9,11,11
14.71,9,11,11
14.72,9,11,11
14.73,9,11,11
14.74,9,11,11
14.75,9,11,11
14.75000000000007,9,11,11
14.75000000000007,9,11,11
14.76,9,11,11
14.77,9,11,11
14.78,9,11,11
14.79,9,11,11
14.8,9,11,11
14.80000000000008,9,11,11
14.80000000000008,9,11,11
14.81,9,11,11
14.82,9,11,11
14.83,9,11,11
14.84,9,11,11
14.85,9,11,11
14.85000000000008,9,11,11
14.85000000000008,9,11,11
14.86,9,11,11
14.87,9,11,11
14.88,9,11,11
14.89,9,11,11
14.9,9,11,11
14.90000000000008,9,11,11
14.90000000000008,9,11,11
14.91,9,11,11
14.92,9,11,11
14.93,9,11,11
14.94,9,11,11
14.95,9,11,11
14.95000000000008,9,11,11
14.95000000000008,9,11,11
14.96,9,11,11
14.97,9,11,11
14.98,9,11,11
14.99,9,11,11
15,9,11,11
15,10,11,11
15.00000000000008,10,11,11
15.00000000000008,10,11,11
15.00000000160014,10,11,11
15.00000000160014,10,11,11
15.01,10,11,11
15.02,10,11,11
15.03,10,11,11
15.04,10,11,11
15.05,10,11,11
15.05000000000008,10,11,11
15.05000000000008,11,11,11
15.06,11,11,11
15.07,11,11,11
15.08,11,11,11
15.09,11,11,11
15.09000000000128,11,11,11
15.09000000000128,11,12,12
15.09000000161167,11,12,12
15.09000000161167,11,12,12
15.1,11,12,12
15.10000000000008,11,12,12
15.10000000000008,12,13,12
15.11,12,13,12
15.12,12,13,12
15.13,12,13,12
15.14,12,13,12
15.15,12,13,12
15.15000000000008,12,13,12
15.15000000000008,13,13,12
15.16,13,13,12
15.17,13,13,12
15.18,13,13,12
15.19,13,13,12
15.2,13,13,12
15.20000000000008,13,13,12
15.20000000000008,14,13,12
15.21,14,13,12
15.22,14,13,12
15.23,14,13,12
15.24,14,13,12
15.25,14,13,12
15.25000000000008,14,13,12
15.25000000000008,15,13,12
15.26,15,13,12
15.27,15,13,12
15.28,15,13,12
15.29,15,13,12
15.3,15,13,12
15.30000000000008,15,13,12
15.30000000000008,16,13,12
15.31,16,13,12
15.32,16,13,12
15.33,16,13,12
15.34,16,13,12
15.35,16,13,12
15.35000000000008,16,13,12
15.35000000000008,17,13,12
15.36,17,13,12
15.37,17,13,12
15.38,17,13,12
15.39,17,13,12
15.4,17,13,12
15.40000000000008,17,13,12
15.40000000000008,18,13,12
15.41,18,13,12
15.42,18,13,12
15.43,18,13,12
15.44,18,13,12
15.45,18,13,12
15.45000000000008,18,13,12
15.45000000000008,19,13,12
15.46,19,13,12
15.47,19,13,12
15.48,19,13,12
15.49,19,13,12
15.5,19,13,12
15.50000000000009,19,13,12
15.50000000000009,20,13,12
15.51,20,13,12
15.52,20,13,12
15.53,20,13,12
15.54,20,13,12
15.55,20,13,12
15.55000000000009,20,13,12
15.55000000000009,21,13,12
15.56,21,13,12
15.57,21,13,12
15.58,21,13,12
15.58509440677353,21,13,12
15.58509440677353,21,14,12
15.59,21,14,12
15.59509440843155,21,14,12
15.59509440843155,21,14,12
15.6,21,14,12
15.60000000000009,21,14,12
15.60000000000009,22,14,12
15.61,22,14,12
15.62,22,14,12
15.63,22,14,12
15.64,22,14,12
15.64009440677497,22,14,12
15.64009440677497,22,15,13
15.65,22,15,13
15.65000000000009,22,15,13
15.65000000000009,23,15,13
15.66,23,15,13
15.67,23,15,13
15.68,23,15,13
15.69,23,15,13
15.69009440677497,23,15,13
15.69009440677497,23,16,14
15.7,23,16,14
15.70000000000009,23,16,14
15.70000000000009,24,16,14
15.71,24,16,14
15.72,24,16,14
15.73,24,16,14
15.74,24,16,14
15.74009440677497,24,16,14
15.74009440677497,24,17,15
15.75,24,17,15
15.75000000000009,24,17,15
15.75000000000009,25,17,15
15.76,25,17,15
15.77,25,17,15
15.78,25,17,15
15.79,25,17,15
15.79009440677497,25,17,15
15.79009440677497,25,18,16
15.8,25,18,16
15.80000000000009,25,18,16
15.80000000000009,26,18,16
15.81,26,18,16
15.82,26,18,16
15.83,26,18,16
15.84,26,18,16
15.84009440677497,26,18,16
15.84009440677497,26,19,17
15.85,26,19,17
15.85000000000009,26,19,17
15.85000000000009,27,19,17
15.86,27,19,17
15.87,27,19,17
15.88,27,19,17
15.89,27,19,17
15.89009440677497,27,19,17
15.89009440677497,27,20,18
15.9,27,20,18
15.90000000000009,27,20,18
15.90000000000009,28,20,18
15.90221857082519,28,20,18
15.90221857082519,28,20,18
15.91,28,20,18
15.92,28,20,18
15.93,28,20,18
15.94,28,20,18
15.94009440677502,28,20,18
15.94009440677502,28,21,19
15.95,28,21,19
15.95000000000009,28,21,19
15.95000000000009,29,21,19
15.96,29,21,19
15.97,29,21,19
15.98,29,21,19
15.99,29,21,19
15.99009440677497,29,21,19
15.99009440677497,29,22,20
16,29,22,20
16,29,22,20
16.00000000000009,29,22,20
16.00000000000009,30,22,20
16.01,30,22,20
16.02,30,22,20
16.03,30,22,20
16.04,30,22,20
16.04009440677498,30,22,20
16.04009440677498,30,23,21
16.05,30,23,21
16.05000000000009,30,23,21
16.05000000000009,31,23,21
16.06,31,23,21
16.07,31,23,21
16.08,31,23,21
16.09,31,23,21
16.09009440677497,31,23,21
16.09009440677497,31,24,22
16.1,31,24,22
16.10000000000009,31,24,22
16.10000000000009,32,24,22
16.11,32,24,22
16.12,32,24,22
16.13,32,24,22
16.14,32,24,22
16.14009440677498,32,24,22
16.14009440677498,32,25,23
16.15,32,25,23
16.15000000000009,32,25,23
16.15000000000009,33,25,23
16.16,33,25,23
16.17,33,25,23
16.18,33,25,23
16.19,33,25,23
16.19009440677497,33,25,23
16.19009440677497,33,26,24
16.2,33,26,24
16.2000000000001,33,26,24
16.2000000000001,34,26,24
16.21,34,26,24
16.22,34,26,24
16.23,34,26,24
16.24,34,26,24
16.24009440677497,34,26,24
16.24009440677497,34,27,25
16.25,34,27,25
16.2500000000001,34,27,25
16.2500000000001,35,27,25
16.26,35,27,25
16.27,35,27,25
16.28,35,27,25
16.29,35,27,25
16.29009440677498,35,27,25
16.29009440677498,35,28,26
16.3,35,28,26
16.3000000000001,35,28,26
16.3000000000001,36,28,26
16.31,36,28,26
16.32,36,28,26
16.33,36,28,26
16.34,36,28,26
16.34009440677497,36,28,26
16.34009440677497,36,29,27
16.35,36,29,27
16.3500000000001,36,29,27
16.3500000000001,37,29,27
16.36,37,29,27
16.37,37,29,27
16.38,37,29,27
16.39,37,29,27
16.39009440677497,37,29,27
16.39009440677497,37,30,28
16.4,37,30,28
16.4000000000001,37,30,28
16.4000000000001,38,30,28
16.41,38,30,28
16.42,38,30,28
16.43,38,30,28
16.44,38,30,28
16.44009440677497,38,30,28
16.44009440677497,38,31,29
16.45,38,31,29
16.4500000000001,38,31,29
16.4500000000001,39,31,29
16.46,39,31,29
16.47,39,31,29
16.48,39,31,29
16.48620369218646,39,31,29
16.48620369218646,39,32,30
16.49,39,32,30
16.5,39,32,30
16.5000000000001,39,32,30
16.5000000000001,40,32,30
16.51,40,32,30
16.52,40,32,30
16.53,40,32,30
16.54,40,32,30
16.54009440677497,40,32,30
16.54009440677497,40,33,31
16.54518125935655,40,33,31
16.54518125935655,40,33,31
16.55,40,33,31
16.5500000000001,40,33,31
16.5500000000001,41,33,31
16.56,41,33,31
16.57,41,33,31
16.58,41,33,31
16.59,41,33,31
16.59009440677497,41,33,31
16.59009440677497,41,34,32
16.6,41,34,32
16.6000000000001,41,34,32
16.6000000000001,42,34,32
16.61,42,34,32
16.62,42,34,32
16.63,42,34,32
16.64,42,34,32
16.64009440677497,42,34,32
16.64009440677497,42,35,33
16.65,42,35,33
16.6500000000001,42,35,33
16.6500000000001,43,35,33
16.66,43,35,33
16.67,43,35,33
16.68,43,35,33
16.69,43,35,33
16.69009440677497,43,35,33
16.69009440677497,43,36,34
16.7,43,36,34
16.7000000000001,43,36,34
16.7000000000001,44,36,34
16.71,44,36,34
16.72,44,36,34
16.73,44,36,34
16.74,44,36,34
16.74009440677497,44,36,34
16.74009440677497,44,37,35
16.75,44,37,35
16.7500000000001,44,37,35
16.7500000000001,45,37,35
16.76,45,37,35
16.77,45,37,35
16.78,45,37,35
16.79,45,37,35
16.79009440677497,45,37,35
16.79009440677497,45,38,36
16.8,45,38,36
16.8000000000001,45,38,36
16.8000000000001,46,38,36
16.81,46,38,36
16.82,46,38,36
16.83,46,38,36
16.84,46,38,36
16.84009440677515,46,38,36
16.84009440677515,46,39,37
16.85,46,39,37
16.8500000000001,46,39,37
16.8500000000001,47,39,37
16.86,47,39,37
16.87,47,39,37
16.88,47,39,37
16.89,47,39,37
16.89009440677497,47,39,37
16.89009440677497,47,40,38
16.9,47,40,38
16.90000000000011,47,40,38
16.90000000000011,48,40,38
16.91,48,40,38
16.92,48,40,38
16.93,48,40,38
16.94,48,40,38
16.94009440677497,48,40,38
16.94009440677497,48,41,39
16.95,48,41,39
16.95000000000011,48,41,39
16.95000000000011,49,41,39
16.96,49,41,39
16.97,49,41,39
16.98,49,41,39
16.99,49,41,39
16.99009440677515,49,41,39
16.99009440677515,49,42,40
17,49,42,40
17,49,42,40
17.00000000000011,49,42,40
17.00000000000011,50,42,40
17.01,50,42,40
17.02,50,42,40
17.03,50,42,40
17.04,50,42,40
17.04009440677497,50,42,40
17.04009440677497,50,43,41
17.05,50,43,41
17.05000000000011,50,43,41
17.05000000000011,51,43,41
17.06,51,43,41
17.07,51,43,41
17.08,51,43,41
17.09,51,43,41
17.09009440677515,51,43,41
17.09009440677515,51,44,42
17.1,51,44,42
17.10000000000011,51,44,42
17.10000000000011,52,44,42
17.11,52,44,42
17.12,52,44,42
17.13,52,44,42
17.14,52,44,42
17.14009440677497,52,44,42
17.14009440677497,52,45,43
17.15,52,45,43
17.15000000000011,52,45,43
17.15000000000011,53,45,43
17.16,53,45,43
17.17,53,45,43
17.18,53,45,43
17.19,53,45,43
