"time","modC.cont_last","modC.d_interbeat","modC.delay_sa_v.d_delay","monC.d_interbeat","monC.d_sinus_sinus","$whenCondition4","modC.delay_sa_v.delay_passed","modC.inp","modC.outp","modC.pace_av.outp","modC.pace_av.reset","modC.refrac_av.refrac_passed","monC.av_contraction","monC.outp","monC.refrac_passed","monC.sinus_contraction","modC.delay_sa_v.inp","modC.delay_sa_v.outp","modC.pace_av.inp","modC.refrac_av.inp","modC.refrac_av.outp","monC.inp"
2.628,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.63,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.632,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.634,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.636,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.638,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.64,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.642,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.644,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.646,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.648,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.649999999999999,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.649999999999999,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.65,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.652,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.654,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.656,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.658,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.66,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.662,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.664,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.666,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.668,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.67,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.672,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.674,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.676,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.678,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.68,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.682,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.684,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.686,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.688,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.69,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.692,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.694,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.696,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.698,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.699999999999998,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.699999999999998,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.7,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.702,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.704,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.706,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.708,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.71,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.712,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.714,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.716,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.718,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.72,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.722,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.724,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.726,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.728,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.73,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.732,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.734,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.736,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.738,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.74,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.742,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.744,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.746,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.748,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.749999999999998,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.749999999999998,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.75,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.752,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.754,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.756,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.758,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.76,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.762,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.764,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.766,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.768,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.77,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.772,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.774,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.776,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.778,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.78,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.782,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.784,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.786,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.788,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.79,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.792,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.794,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.796,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.798,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.799999999999998,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.799999999999998,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.8,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.802,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.804,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.806,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.808,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.81,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.812,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.814,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.816,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.818,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.82,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.822,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.824,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.826,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.828,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.83,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.832,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.834,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.836,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.838,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.84,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.842,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.844,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.846,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.848,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.849999999999998,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.849999999999998,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.85,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.852,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.854,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.856,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.858,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.86,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.862,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.864,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.866,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.868,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.87,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.872,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.874,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.876,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.878,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.88,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.882,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.884,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.886,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.888,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.89,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.892,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.894,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.896,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.898,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.899999999999998,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.899999999999998,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.9,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.902,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.904,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.906,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.908,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.91,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.912,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.914,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.916,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.918,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.92,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.922,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.924,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.926,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.928,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.93,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.932,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.934,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.936,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.938,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.94,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.942,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.944,2.090199362050742,1.000111467088573,0.09019936174150693,1.000111467088573,0.9999999999999998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
